id,userid,z,trials,created_at,updated_at
321,ff55040f59,1.6,20,05-Jun-2023 00:37:52,11-Jun-2023 04:25:12
188,ff92c2f177,-1.2,20,27-May-2023 14:01:37,11-Jun-2023 04:35:34
189,ff92c2f177,-0.6,20,27-May-2023 14:03:35,11-Jun-2023 04:36:21
190,ff92c2f177,1,20,27-May-2023 14:07:05,11-Jun-2023 04:36:54
21,fff8c30e58,0.2,20,14-May-2023 15:32:35,11-Jun-2023 08:18:23
40,fff8c30e58,2,20,16-May-2023 14:42:41,11-Jun-2023 11:25:23
93,fff8c30e58,-1,20,17-May-2023 15:12:47,11-Jun-2023 15:49:24
94,fff8c30e58,-0.8,20,17-May-2023 15:13:23,11-Jun-2023 16:01:58
95,fff8c30e58,-0.2,20,17-May-2023 15:14:06,11-Jun-2023 16:02:37
104,fff8c30e58,0.4,20,18-May-2023 14:55:13,11-Jun-2023 16:03:13
119,fff8c30e58,-1,20,19-May-2023 22:55:09,11-Jun-2023 16:04:05
120,fff8c30e58,1.8,20,19-May-2023 22:56:08,11-Jun-2023 16:04:44
121,fff8c30e58,0.2,20,21-May-2023 14:12:17,11-Jun-2023 16:05:20
122,fff8c30e58,-0.6,20,21-May-2023 14:13:13,11-Jun-2023 16:06:16
123,fff8c30e58,0.6,20,21-May-2023 14:13:45,11-Jun-2023 16:07:02
124,fff8c30e58,1,20,22-May-2023 14:08:51,11-Jun-2023 16:14:38
125,fff8c30e58,0.2,20,22-May-2023 14:12:48,11-Jun-2023 16:37:13
128,fff8c30e58,1.4,20,23-May-2023 01:34:50,11-Jun-2023 16:58:31
131,fff8c30e58,0.2,20,23-May-2023 18:01:58,11-Jun-2023 17:00:09
132,fff8c30e58,-1,20,23-May-2023 18:02:43,11-Jun-2023 18:20:28
133,fff8c30e58,-1.2,20,23-May-2023 18:03:20,11-Jun-2023 19:12:52
134,fff8c30e58,-0.2,20,23-May-2023 18:03:56,12-Jun-2023 00:56:41
135,fff8c30e58,0.8,20,23-May-2023 18:04:22,12-Jun-2023 00:57:21
136,fff8c30e58,0.8,20,23-May-2023 18:04:55,12-Jun-2023 04:26:10
137,fff8c30e58,-0.6,20,23-May-2023 18:05:23,12-Jun-2023 04:27:00
138,fff8c30e58,-1.2,20,23-May-2023 18:05:53,12-Jun-2023 04:45:44
139,fff8c30e58,-1,20,23-May-2023 18:06:17,12-Jun-2023 07:43:36
140,fff8c30e58,1.8,20,23-May-2023 18:06:41,12-Jun-2023 08:47:38
162,fff8c30e58,-0.6,20,24-May-2023 14:02:12,12-Jun-2023 08:54:51
163,fff8c30e58,0.8,20,24-May-2023 14:02:39,12-Jun-2023 13:04:06
164,fff8c30e58,1,20,24-May-2023 14:03:08,12-Jun-2023 13:24:21
165,fff8c30e58,1.2,20,24-May-2023 14:09:59,12-Jun-2023 19:41:28
177,fff8c30e58,1.4,20,25-May-2023 14:22:57,12-Jun-2023 20:05:52
186,fff8c30e58,2.4,20,26-May-2023 20:49:28,12-Jun-2023 20:48:49
203,fff8c30e58,1.4,20,28-May-2023 13:37:38,12-Jun-2023 20:54:56
204,fff8c30e58,-0.2,20,29-May-2023 13:16:47,12-Jun-2023 20:55:50
205,fff8c30e58,-1,20,29-May-2023 13:17:21,12-Jun-2023 20:56:39
206,fff8c30e58,0.4,20,29-May-2023 13:17:47,12-Jun-2023 20:57:24
213,fff8c30e58,0.2,20,30-May-2023 13:57:52,12-Jun-2023 20:58:09
214,fff8c30e58,-0.6,20,30-May-2023 13:58:25,12-Jun-2023 20:58:51
215,fff8c30e58,0.2,20,30-May-2023 13:59:19,12-Jun-2023 20:59:36
216,fff8c30e58,1,20,30-May-2023 13:59:44,12-Jun-2023 21:00:16
219,fff8c30e58,1.6,20,31-May-2023 14:41:46,12-Jun-2023 21:00:58
225,fff8c30e58,0.4,20,01-Jun-2023 14:58:18,12-Jun-2023 21:01:42
251,fff8c30e58,-0.4,20,02-Jun-2023 14:38:55,12-Jun-2023 21:07:03
252,fff8c30e58,-0.4,20,02-Jun-2023 14:39:25,12-Jun-2023 21:11:27
253,fff8c30e58,0.8,20,02-Jun-2023 14:39:49,12-Jun-2023 21:15:36
254,fff8c30e58,-1,20,02-Jun-2023 14:40:16,13-Jun-2023 04:48:13
255,fff8c30e58,0.2,20,02-Jun-2023 14:40:47,13-Jun-2023 04:49:12
289,fff8c30e58,1.8,20,03-Jun-2023 13:00:02,13-Jun-2023 05:09:14
311,fff8c30e58,-0.8,20,04-Jun-2023 14:01:51,13-Jun-2023 05:32:54
312,fff8c30e58,1.2,20,04-Jun-2023 14:02:22,13-Jun-2023 06:34:49
327,fff8c30e58,1.365393784286e-16,20,05-Jun-2023 14:00:26,13-Jun-2023 13:33:04
333,fff8c30e58,0.6,20,06-Jun-2023 14:06:52,13-Jun-2023 17:24:08
334,fff8c30e58,-1.2,20,06-Jun-2023 14:07:32,13-Jun-2023 23:30:37
335,fff8c30e58,1.6,20,06-Jun-2023 14:07:56,14-Jun-2023 01:38:10
336,fff8c30e58,-2.2,20,06-Jun-2023 14:08:19,14-Jun-2023 05:30:15
337,fff8c30e58,0.6,20,06-Jun-2023 14:08:48,14-Jun-2023 05:31:02
387,fff8c30e58,0.2,20,09-Jun-2023 14:12:35,14-Jun-2023 05:32:14
455,fff8c30e58,-0.2,20,12-Jun-2023 13:24:21,14-Jun-2023 06:19:26
