id	userid	hits	z	trials	created_at	updated_at
317	77c18aa0ae	2	0.00	10	2023-05-27 17:37:53	2023-05-27 17:37:53
318	77c18aa0ae	1	-0.79	10	2023-05-27 17:38:11	2023-05-27 17:38:11
319	77c18aa0ae	1	-0.79	10	2023-05-27 17:38:31	2023-05-27 17:38:31
320	77c18aa0ae	3	0.79	10	2023-05-27 17:38:51	2023-05-27 17:38:51
321	77c18aa0ae	1	-0.79	10	2023-05-27 17:39:12	2023-05-27 17:39:12
322	77c18aa0ae	1	-0.79	10	2023-05-27 17:39:32	2023-05-27 17:39:32
323	77c18aa0ae	2	0.00	10	2023-05-27 17:39:50	2023-05-27 17:39:50
324	77c18aa0ae	2	0.00	10	2023-05-27 17:40:08	2023-05-27 17:40:08
325	77c18aa0ae	4	1.58	10	2023-05-27 17:40:30	2023-05-27 17:40:30
326	d40dfacc09	2	0.00	10	2023-05-28 00:48:36	2023-05-28 00:48:36
327	d40dfacc09	3	0.79	10	2023-05-28 00:49:30	2023-05-28 00:49:30
328	d40dfacc09	3	0.79	10	2023-05-28 00:50:27	2023-05-28 00:50:27
329	d40dfacc09	3	0.79	10	2023-05-28 00:53:33	2023-05-28 00:53:33
330	fff8c30e58	3	0.79	10	2023-05-28 13:36:28	2023-05-28 13:36:28
331	fff8c30e58	4	1.58	10	2023-05-29 13:15:49	2023-05-29 13:15:49
332	891172471b	3	0.79	10	2023-05-29 19:01:55	2023-05-29 19:01:55
333	891172471b	2	0.00	10	2023-05-29 19:03:37	2023-05-29 19:03:37
334	891172471b	1	-0.79	10	2023-05-29 19:05:25	2023-05-29 19:05:25
335	bd86b078cc	4	1.58	10	2023-05-29 21:21:06	2023-05-29 21:21:06
336	d40dfacc09	0	-1.58	10	2023-05-30 00:24:20	2023-05-30 00:24:20
337	d40dfacc09	4	1.58	10	2023-05-30 00:27:19	2023-05-30 00:27:19
338	d40dfacc09	3	0.79	10	2023-05-30 00:27:52	2023-05-30 00:27:52
339	fff8c30e58	1	-0.79	10	2023-05-30 13:56:21	2023-05-30 13:56:21
340	fff8c30e58	1	-0.79	10	2023-05-30 13:56:35	2023-05-30 13:56:35
341	fff8c30e58	3	0.79	10	2023-05-30 13:56:48	2023-05-30 13:56:48
342	fff8c30e58	3	0.79	10	2023-05-30 13:57:08	2023-05-30 13:57:08
343	fff8c30e58	2	0.00	10	2023-05-30 14:04:52	2023-05-30 14:04:52
344	fff8c30e58	2	0.00	10	2023-05-30 14:05:03	2023-05-30 14:05:03
345	fff8c30e58	3	0.79	10	2023-05-30 14:05:14	2023-05-30 14:05:14
346	fff8c30e58	3	0.79	10	2023-05-30 14:05:25	2023-05-30 14:05:25
347	ae50750d2f	3	0.79	10	2023-05-30 18:42:11	2023-05-30 18:42:11
348	fff8c30e58	3	0.79	10	2023-05-31 14:43:06	2023-05-31 14:43:06
349	bdccdd5b23	2	0.00	10	2023-05-31 18:49:53	2023-05-31 18:49:53
350	bdccdd5b23	0	-1.58	10	2023-05-31 18:50:35	2023-05-31 18:50:35
351	bdccdd5b23	4	1.58	10	2023-05-31 18:51:06	2023-05-31 18:51:06
352	bdccdd5b23	2	0.00	10	2023-05-31 18:51:46	2023-05-31 18:51:46
353	bdccdd5b23	1	-0.79	10	2023-05-31 18:52:11	2023-05-31 18:52:11
354	bdccdd5b23	2	0.00	10	2023-05-31 18:52:32	2023-05-31 18:52:32
355	fff8c30e58	1	-0.79	10	2023-06-01 14:59:43	2023-06-01 14:59:43
356	fff8c30e58	5	2.37	10	2023-06-01 14:59:54	2023-06-01 14:59:54
357	b18c90c4f5	2	0.00	10	2023-06-01 23:45:28	2023-06-01 23:45:28
358	0dd2d9fdd1	2	0.00	10	2023-06-01 23:48:18	2023-06-01 23:48:18
359	0dd2d9fdd1	4	1.58	10	2023-06-01 23:49:03	2023-06-01 23:49:03
360	0dd2d9fdd1	3	0.79	10	2023-06-01 23:49:46	2023-06-01 23:49:46
361	62b3e910b4	2	0.00	10	2023-06-02 00:06:59	2023-06-02 00:06:59
362	d2dd8d1064	1	-0.79	10	2023-06-02 00:09:39	2023-06-02 00:09:39
363	07d6265486	3	0.79	10	2023-06-02 00:36:32	2023-06-02 00:36:32
364	07d6265486	2	0.00	10	2023-06-02 01:27:20	2023-06-02 01:27:20
365	2446d585aa	3	0.79	10	2023-06-02 01:44:27	2023-06-02 01:44:27
366	73edb425b7	2	0.00	10	2023-06-02 05:20:47	2023-06-02 05:20:47
367	73edb425b7	4	1.58	10	2023-06-02 05:22:08	2023-06-02 05:22:08
368	73edb425b7	5	2.37	10	2023-06-02 05:26:25	2023-06-02 05:26:25
369	9eb0d040ef	1	-0.79	10	2023-06-02 06:42:29	2023-06-02 06:42:29
370	9eb0d040ef	2	0.00	10	2023-06-02 06:42:53	2023-06-02 06:42:53
371	9eb0d040ef	3	0.79	10	2023-06-02 06:43:18	2023-06-02 06:43:18
372	9eb0d040ef	2	0.00	10	2023-06-02 06:43:40	2023-06-02 06:43:40
373	9eb0d040ef	1	-0.79	10	2023-06-02 06:44:05	2023-06-02 06:44:05
374	9eb0d040ef	2	0.00	10	2023-06-02 06:44:40	2023-06-02 06:44:40
375	9eb0d040ef	4	1.58	10	2023-06-02 06:45:08	2023-06-02 06:45:08
376	9eb0d040ef	3	0.79	10	2023-06-02 06:45:47	2023-06-02 06:45:47
377	9eb0d040ef	2	0.00	10	2023-06-02 06:46:25	2023-06-02 06:46:25
378	9eb0d040ef	4	1.58	10	2023-06-02 06:46:56	2023-06-02 06:46:56
379	9eb0d040ef	1	-0.79	10	2023-06-02 06:47:50	2023-06-02 06:47:50
380	9eb0d040ef	2	0.00	10	2023-06-02 06:48:17	2023-06-02 06:48:17
381	9eb0d040ef	6	3.16	10	2023-06-02 07:18:22	2023-06-02 07:18:22
382	9eb0d040ef	2	0.00	10	2023-06-02 07:19:11	2023-06-02 07:19:11
383	07d6265486	1	-0.79	10	2023-06-02 12:06:57	2023-06-02 12:06:57
384	07d6265486	0	-1.58	10	2023-06-02 12:13:42	2023-06-02 12:13:42
385	fff8c30e58	4	1.58	10	2023-06-02 14:37:32	2023-06-02 14:37:32
386	d2dd8d1064	1	-0.79	10	2023-06-02 15:12:28	2023-06-02 15:12:28
387	d2dd8d1064	3	0.79	10	2023-06-02 15:12:43	2023-06-02 15:12:43
388	d2dd8d1064	1	-0.79	10	2023-06-02 15:12:54	2023-06-02 15:12:54
389	d2dd8d1064	2	0.00	10	2023-06-02 15:13:05	2023-06-02 15:13:05
390	d2dd8d1064	4	1.58	10	2023-06-02 15:13:15	2023-06-02 15:13:15
391	d2dd8d1064	1	-0.79	10	2023-06-02 15:13:26	2023-06-02 15:13:26
392	d2dd8d1064	1	-0.79	10	2023-06-02 15:13:37	2023-06-02 15:13:37
393	d2dd8d1064	5	2.37	10	2023-06-02 15:13:48	2023-06-02 15:13:48
394	d2dd8d1064	4	1.58	10	2023-06-02 15:14:00	2023-06-02 15:14:00
395	d2dd8d1064	1	-0.79	10	2023-06-02 15:14:12	2023-06-02 15:14:12
396	d2dd8d1064	3	0.79	10	2023-06-02 15:14:24	2023-06-02 15:14:24
397	07d6265486	1	-0.79	10	2023-06-02 16:09:07	2023-06-02 16:09:07
398	f7682feb82	1	-0.79	10	2023-06-02 16:10:37	2023-06-02 16:10:37
399	b68f6fe9a2	2	0.00	10	2023-06-02 22:53:23	2023-06-02 22:53:23
400	b68f6fe9a2	1	-0.79	10	2023-06-02 23:32:03	2023-06-02 23:32:03
401	b68f6fe9a2	2	0.00	10	2023-06-02 23:32:26	2023-06-02 23:32:26
402	b68f6fe9a2	1	-0.79	10	2023-06-02 23:37:12	2023-06-02 23:37:12
403	b68f6fe9a2	1	-0.79	10	2023-06-02 23:37:45	2023-06-02 23:37:45
404	b68f6fe9a2	2	0.00	10	2023-06-03 01:09:06	2023-06-03 01:09:06
405	b68f6fe9a2	1	-0.79	10	2023-06-03 01:09:27	2023-06-03 01:09:27
406	b68f6fe9a2	3	0.79	10	2023-06-03 01:10:08	2023-06-03 01:10:08
407	b68f6fe9a2	2	0.00	10	2023-06-03 01:10:32	2023-06-03 01:10:32
408	b68f6fe9a2	1	-0.79	10	2023-06-03 01:10:57	2023-06-03 01:10:57
409	b68f6fe9a2	2	0.00	10	2023-06-03 01:11:27	2023-06-03 01:11:27
410	b68f6fe9a2	2	0.00	10	2023-06-03 01:12:20	2023-06-03 01:12:20
411	ff55040f59	1	-0.79	10	2023-06-03 07:21:16	2023-06-03 07:21:16
412	9eb0d040ef	0	-1.58	10	2023-06-03 07:55:04	2023-06-03 07:55:04
413	9eb0d040ef	1	-0.79	10	2023-06-03 07:55:21	2023-06-03 07:55:21
414	9eb0d040ef	2	0.00	10	2023-06-03 07:55:35	2023-06-03 07:55:35
415	9eb0d040ef	0	-1.58	10	2023-06-03 07:55:48	2023-06-03 07:55:48
416	9eb0d040ef	0	-1.58	10	2023-06-03 07:56:02	2023-06-03 07:56:02
417	9eb0d040ef	2	0.00	10	2023-06-03 07:56:18	2023-06-03 07:56:18
418	9eb0d040ef	1	-0.79	10	2023-06-03 07:56:33	2023-06-03 07:56:33
419	9eb0d040ef	1	-0.79	10	2023-06-03 07:56:47	2023-06-03 07:56:47
420	9eb0d040ef	5	2.37	10	2023-06-03 07:57:13	2023-06-03 07:57:13
421	9eb0d040ef	1	-0.79	10	2023-06-03 07:57:33	2023-06-03 07:57:33
422	9eb0d040ef	1	-0.79	10	2023-06-03 07:57:51	2023-06-03 07:57:51
423	9eb0d040ef	3	0.79	10	2023-06-03 07:58:09	2023-06-03 07:58:09
424	9eb0d040ef	0	-1.58	10	2023-06-03 07:58:35	2023-06-03 07:58:35
425	9eb0d040ef	2	0.00	10	2023-06-03 07:58:54	2023-06-03 07:58:54
426	9eb0d040ef	0	-1.58	10	2023-06-03 07:59:15	2023-06-03 07:59:15
427	fff8c30e58	3	0.79	10	2023-06-03 12:59:29	2023-06-03 12:59:29
428	07d6265486	3	0.79	10	2023-06-03 14:27:07	2023-06-03 14:27:07
429	a59b028548	1	-0.79	10	2023-06-03 17:21:45	2023-06-03 17:21:45
430	1309e0c93b	1	-0.79	10	2023-06-03 23:17:52	2023-06-03 23:17:52
431	07d6265486	3	0.43	12	2023-06-04 01:36:02	2023-06-04 01:36:02
432	9eb0d040ef	2	0.00	10	2023-06-04 03:25:20	2023-06-04 03:25:20
433	9eb0d040ef	3	0.79	10	2023-06-04 03:25:34	2023-06-04 03:25:34
434	9eb0d040ef	2	0.00	10	2023-06-04 03:25:55	2023-06-04 03:25:55
435	9eb0d040ef	2	0.00	10	2023-06-04 03:26:12	2023-06-04 03:26:12
436	9eb0d040ef	2	0.00	10	2023-06-04 03:26:29	2023-06-04 03:26:29
437	9eb0d040ef	0	-1.58	10	2023-06-04 03:26:44	2023-06-04 03:26:44
438	9eb0d040ef	2	0.00	10	2023-06-04 03:27:15	2023-06-04 03:27:15
439	9eb0d040ef	2	0.00	10	2023-06-04 03:27:39	2023-06-04 03:27:39
440	9eb0d040ef	2	0.00	10	2023-06-04 03:28:04	2023-06-04 03:28:04
441	9eb0d040ef	1	-0.79	10	2023-06-04 03:28:24	2023-06-04 03:28:24
442	9eb0d040ef	1	-0.79	10	2023-06-04 03:28:49	2023-06-04 03:28:49
443	9eb0d040ef	1	-0.79	10	2023-06-04 03:29:20	2023-06-04 03:29:20
444	9eb0d040ef	4	1.58	10	2023-06-04 03:29:54	2023-06-04 03:29:54
445	9eb0d040ef	0	-1.58	10	2023-06-04 03:30:28	2023-06-04 03:30:28
446	9eb0d040ef	3	0.79	10	2023-06-04 03:33:54	2023-06-04 03:33:54
447	9eb0d040ef	2	0.00	10	2023-06-04 03:34:07	2023-06-04 03:34:07
448	9eb0d040ef	3	0.79	10	2023-06-04 03:34:21	2023-06-04 03:34:21
449	9eb0d040ef	0	-1.58	10	2023-06-04 03:34:41	2023-06-04 03:34:41
450	9eb0d040ef	0	-1.58	10	2023-06-04 03:34:56	2023-06-04 03:34:56
451	9eb0d040ef	2	0.00	10	2023-06-04 03:49:34	2023-06-04 03:49:34
452	9eb0d040ef	2	0.00	10	2023-06-04 03:50:12	2023-06-04 03:50:12
453	9eb0d040ef	3	0.79	10	2023-06-04 03:50:50	2023-06-04 03:50:50
454	9eb0d040ef	2	0.00	10	2023-06-04 03:51:36	2023-06-04 03:51:36
455	9eb0d040ef	1	-0.79	10	2023-06-04 03:52:30	2023-06-04 03:52:30
456	9eb0d040ef	2	0.00	10	2023-06-04 03:53:04	2023-06-04 03:53:04
457	9eb0d040ef	2	0.00	10	2023-06-04 03:53:18	2023-06-04 03:53:18
458	9eb0d040ef	5	2.37	10	2023-06-04 03:53:31	2023-06-04 03:53:31
459	9eb0d040ef	0	-1.58	10	2023-06-04 03:54:01	2023-06-04 03:54:01
460	9eb0d040ef	2	0.00	10	2023-06-04 03:54:13	2023-06-04 03:54:13
461	9eb0d040ef	1	-0.79	10	2023-06-04 03:54:26	2023-06-04 03:54:26
462	9eb0d040ef	1	-0.79	10	2023-06-04 03:54:39	2023-06-04 03:54:39
463	9eb0d040ef	3	0.79	10	2023-06-04 03:55:05	2023-06-04 03:55:05
464	9eb0d040ef	1	-0.79	10	2023-06-04 03:55:28	2023-06-04 03:55:28
465	9eb0d040ef	0	-1.58	10	2023-06-04 03:55:49	2023-06-04 03:55:49
466	9eb0d040ef	1	-0.79	10	2023-06-04 03:58:54	2023-06-04 03:58:54
467	9eb0d040ef	3	0.79	10	2023-06-04 03:59:07	2023-06-04 03:59:07
468	9eb0d040ef	3	0.79	10	2023-06-04 03:59:18	2023-06-04 03:59:18
469	9eb0d040ef	1	-0.79	10	2023-06-04 03:59:30	2023-06-04 03:59:30
470	9eb0d040ef	2	0.00	10	2023-06-04 03:59:42	2023-06-04 03:59:42
471	9eb0d040ef	5	2.37	10	2023-06-04 03:59:55	2023-06-04 03:59:55
472	9eb0d040ef	5	2.37	10	2023-06-04 04:00:25	2023-06-04 04:00:25
473	9eb0d040ef	3	0.79	10	2023-06-04 04:01:25	2023-06-04 04:01:25
474	9eb0d040ef	0	-1.58	10	2023-06-04 04:02:03	2023-06-04 04:02:03
475	9eb0d040ef	2	0.00	10	2023-06-04 04:02:17	2023-06-04 04:02:17
476	9eb0d040ef	3	0.79	10	2023-06-04 04:02:31	2023-06-04 04:02:31
477	9eb0d040ef	3	0.79	10	2023-06-04 04:02:44	2023-06-04 04:02:44
478	9eb0d040ef	1	-0.79	10	2023-06-04 04:02:58	2023-06-04 04:02:58
479	9eb0d040ef	3	0.79	10	2023-06-04 04:03:15	2023-06-04 04:03:15
480	9eb0d040ef	2	0.00	10	2023-06-04 04:03:35	2023-06-04 04:03:35
481	9eb0d040ef	2	0.00	10	2023-06-04 04:03:47	2023-06-04 04:03:47
482	9eb0d040ef	2	0.00	10	2023-06-04 04:04:00	2023-06-04 04:04:00
483	9eb0d040ef	4	1.58	10	2023-06-04 04:04:14	2023-06-04 04:04:14
484	9eb0d040ef	2	0.00	10	2023-06-04 04:04:37	2023-06-04 04:04:37
485	9eb0d040ef	4	1.58	10	2023-06-04 04:04:49	2023-06-04 04:04:49
486	9eb0d040ef	0	-1.58	10	2023-06-04 04:05:18	2023-06-04 04:05:18
487	9eb0d040ef	0	-1.58	10	2023-06-04 04:05:29	2023-06-04 04:05:29
488	9eb0d040ef	1	-0.79	10	2023-06-04 04:05:46	2023-06-04 04:05:46
489	9eb0d040ef	1	-0.79	10	2023-06-04 04:05:59	2023-06-04 04:05:59
490	9eb0d040ef	2	0.00	10	2023-06-04 04:06:10	2023-06-04 04:06:10
491	9eb0d040ef	3	0.79	10	2023-06-04 04:06:21	2023-06-04 04:06:21
492	9eb0d040ef	1	-0.79	10	2023-06-04 04:06:32	2023-06-04 04:06:32
493	9eb0d040ef	2	0.00	10	2023-06-04 04:06:52	2023-06-04 04:06:52
494	9eb0d040ef	1	-0.79	10	2023-06-04 04:07:03	2023-06-04 04:07:03
495	9eb0d040ef	1	-0.79	10	2023-06-04 04:07:13	2023-06-04 04:07:13
496	9eb0d040ef	2	0.00	10	2023-06-04 04:07:25	2023-06-04 04:07:25
497	9eb0d040ef	3	0.79	10	2023-06-04 04:07:36	2023-06-04 04:07:36
498	9eb0d040ef	3	0.79	10	2023-06-04 04:07:48	2023-06-04 04:07:48
499	9eb0d040ef	0	-1.58	10	2023-06-04 04:08:07	2023-06-04 04:08:07
500	9eb0d040ef	1	-0.79	10	2023-06-04 04:08:19	2023-06-04 04:08:19
501	9eb0d040ef	3	0.79	10	2023-06-04 04:08:31	2023-06-04 04:08:31
502	9eb0d040ef	4	1.58	10	2023-06-04 04:08:42	2023-06-04 04:08:42
503	9eb0d040ef	3	0.79	10	2023-06-04 04:09:02	2023-06-04 04:09:02
504	9eb0d040ef	2	0.00	10	2023-06-04 04:09:13	2023-06-04 04:09:13
505	9eb0d040ef	1	-0.79	10	2023-06-04 04:09:25	2023-06-04 04:09:25
506	9eb0d040ef	3	0.79	10	2023-06-04 04:09:37	2023-06-04 04:09:37
507	9eb0d040ef	2	0.00	10	2023-06-04 04:09:56	2023-06-04 04:09:56
508	9eb0d040ef	0	-1.58	10	2023-06-04 04:10:09	2023-06-04 04:10:09
509	9eb0d040ef	3	0.79	10	2023-06-04 04:10:23	2023-06-04 04:10:23
510	9eb0d040ef	4	1.58	10	2023-06-04 04:17:17	2023-06-04 04:17:17
511	9eb0d040ef	1	-0.79	10	2023-06-04 04:17:38	2023-06-04 04:17:38
512	9eb0d040ef	1	-0.79	10	2023-06-04 04:17:49	2023-06-04 04:17:49
513	9eb0d040ef	0	-1.58	10	2023-06-04 04:18:11	2023-06-04 04:18:11
514	9eb0d040ef	1	-0.79	10	2023-06-04 04:18:27	2023-06-04 04:18:27
515	9eb0d040ef	2	0.00	10	2023-06-04 04:18:40	2023-06-04 04:18:40
516	9eb0d040ef	1	-0.79	10	2023-06-04 04:19:02	2023-06-04 04:19:02
517	9eb0d040ef	1	-0.79	10	2023-06-04 04:19:16	2023-06-04 04:19:16
518	9eb0d040ef	1	-0.79	10	2023-06-04 04:19:37	2023-06-04 04:19:37
519	9eb0d040ef	4	1.58	10	2023-06-04 04:19:50	2023-06-04 04:19:50
520	9eb0d040ef	2	0.00	10	2023-06-04 04:20:12	2023-06-04 04:20:12
521	9eb0d040ef	4	1.58	10	2023-06-04 04:20:24	2023-06-04 04:20:24
522	9eb0d040ef	1	-0.79	10	2023-06-04 04:20:42	2023-06-04 04:20:42
523	9eb0d040ef	4	1.58	10	2023-06-04 04:20:56	2023-06-04 04:20:56
524	9eb0d040ef	3	0.79	10	2023-06-04 04:21:16	2023-06-04 04:21:16
525	9eb0d040ef	1	-0.79	10	2023-06-04 04:21:28	2023-06-04 04:21:28
526	9eb0d040ef	2	0.00	10	2023-06-04 04:21:42	2023-06-04 04:21:42
527	9eb0d040ef	2	0.00	10	2023-06-04 04:21:58	2023-06-04 04:21:58
528	9eb0d040ef	2	0.00	10	2023-06-04 04:22:17	2023-06-04 04:22:17
529	9eb0d040ef	1	-0.79	10	2023-06-04 04:22:30	2023-06-04 04:22:30
530	9eb0d040ef	3	0.79	10	2023-06-04 04:22:41	2023-06-04 04:22:41
531	9eb0d040ef	1	-0.79	10	2023-06-04 04:22:57	2023-06-04 04:22:57
532	9eb0d040ef	1	-0.79	10	2023-06-04 04:23:17	2023-06-04 04:23:17
533	9eb0d040ef	1	-0.79	10	2023-06-04 04:23:29	2023-06-04 04:23:29
534	9eb0d040ef	2	0.00	10	2023-06-04 04:23:45	2023-06-04 04:23:45
535	9eb0d040ef	1	-0.79	10	2023-06-04 04:23:58	2023-06-04 04:23:58
536	9eb0d040ef	3	0.79	10	2023-06-04 04:24:12	2023-06-04 04:24:12
537	9eb0d040ef	2	0.00	10	2023-06-04 04:24:27	2023-06-04 04:24:27
538	9eb0d040ef	2	0.00	10	2023-06-04 04:24:42	2023-06-04 04:24:42
539	9eb0d040ef	2	0.00	10	2023-06-04 04:24:55	2023-06-04 04:24:55
540	9eb0d040ef	3	0.79	10	2023-06-04 04:25:07	2023-06-04 04:25:07
541	9eb0d040ef	0	-1.58	10	2023-06-04 04:25:19	2023-06-04 04:25:19
542	9eb0d040ef	2	0.00	10	2023-06-04 04:25:32	2023-06-04 04:25:32
543	9eb0d040ef	1	-0.79	10	2023-06-04 04:25:47	2023-06-04 04:25:47
544	9eb0d040ef	1	-0.79	10	2023-06-04 04:26:12	2023-06-04 04:26:12
545	9eb0d040ef	2	0.00	10	2023-06-04 04:26:32	2023-06-04 04:26:32
546	9eb0d040ef	2	0.00	10	2023-06-04 04:26:50	2023-06-04 04:26:50
547	fff8c30e58	2	0.00	10	2023-06-04 14:06:32	2023-06-04 14:06:32
548	fff8c30e58	0	-1.58	10	2023-06-04 14:06:51	2023-06-04 14:06:51
549	fff8c30e58	1	-0.79	10	2023-06-04 14:07:06	2023-06-04 14:07:06
550	fff8c30e58	1	-0.79	10	2023-06-04 14:07:22	2023-06-04 14:07:22
551	fff8c30e58	2	0.00	10	2023-06-04 14:07:34	2023-06-04 14:07:34
552	fff8c30e58	1	-0.79	10	2023-06-04 14:07:53	2023-06-04 14:07:53
553	fff8c30e58	1	-0.79	10	2023-06-04 14:08:08	2023-06-04 14:08:08
554	fff8c30e58	3	0.79	10	2023-06-04 14:13:33	2023-06-04 14:13:33
555	9eb0d040ef	2	0.00	10	2023-06-04 15:19:11	2023-06-04 15:19:11
556	9eb0d040ef	2	0.00	10	2023-06-04 15:19:24	2023-06-04 15:19:24
557	9eb0d040ef	0	-1.58	10	2023-06-04 15:19:38	2023-06-04 15:19:38
558	9eb0d040ef	2	0.00	10	2023-06-04 15:19:52	2023-06-04 15:19:52
559	9eb0d040ef	3	0.79	10	2023-06-04 15:20:05	2023-06-04 15:20:05
560	9eb0d040ef	4	1.58	10	2023-06-04 15:20:24	2023-06-04 15:20:24
561	9eb0d040ef	2	0.00	10	2023-06-04 15:20:43	2023-06-04 15:20:43
562	9eb0d040ef	4	1.58	10	2023-06-04 15:21:02	2023-06-04 15:21:02
563	9eb0d040ef	2	0.00	10	2023-06-04 15:21:21	2023-06-04 15:21:21
564	9eb0d040ef	3	0.79	10	2023-06-04 15:21:32	2023-06-04 15:21:32
565	9eb0d040ef	3	0.79	10	2023-06-04 15:21:44	2023-06-04 15:21:44
566	9eb0d040ef	3	0.79	10	2023-06-04 15:22:03	2023-06-04 15:22:03
567	9eb0d040ef	2	0.00	10	2023-06-04 15:22:20	2023-06-04 15:22:20
568	9eb0d040ef	3	0.79	10	2023-06-04 15:22:34	2023-06-04 15:22:34
569	9eb0d040ef	2	0.00	10	2023-06-04 15:22:51	2023-06-04 15:22:51
570	9eb0d040ef	2	0.00	10	2023-06-04 15:23:09	2023-06-04 15:23:09
571	9eb0d040ef	1	-0.79	10	2023-06-04 15:23:21	2023-06-04 15:23:21
572	9eb0d040ef	2	0.00	10	2023-06-04 15:23:33	2023-06-04 15:23:33
573	9eb0d040ef	3	0.79	10	2023-06-04 15:23:50	2023-06-04 15:23:50
574	9eb0d040ef	3	0.79	10	2023-06-04 15:24:02	2023-06-04 15:24:02
575	9eb0d040ef	2	0.00	10	2023-06-04 15:24:21	2023-06-04 15:24:21
576	9eb0d040ef	0	-1.58	10	2023-06-04 15:24:34	2023-06-04 15:24:34
577	9eb0d040ef	2	0.00	10	2023-06-04 15:24:47	2023-06-04 15:24:47
578	9eb0d040ef	1	-0.79	10	2023-06-04 15:24:59	2023-06-04 15:24:59
579	9eb0d040ef	3	0.79	10	2023-06-04 15:25:10	2023-06-04 15:25:10
580	9eb0d040ef	3	0.79	10	2023-06-04 15:25:22	2023-06-04 15:25:22
581	9eb0d040ef	1	-0.79	10	2023-06-04 15:25:42	2023-06-04 15:25:42
582	9eb0d040ef	2	0.00	10	2023-06-04 15:25:54	2023-06-04 15:25:54
583	9eb0d040ef	2	0.00	10	2023-06-04 15:26:06	2023-06-04 15:26:06
584	9eb0d040ef	1	-0.79	10	2023-06-04 15:26:25	2023-06-04 15:26:25
585	9eb0d040ef	5	2.37	10	2023-06-04 15:26:37	2023-06-04 15:26:37
586	9eb0d040ef	5	2.37	10	2023-06-04 15:27:04	2023-06-04 15:27:04
587	9eb0d040ef	2	0.00	10	2023-06-04 15:27:51	2023-06-04 15:27:51
588	9eb0d040ef	1	-0.79	10	2023-06-04 15:28:09	2023-06-04 15:28:09
589	9eb0d040ef	3	0.79	10	2023-06-04 15:28:20	2023-06-04 15:28:20
590	9eb0d040ef	3	0.79	10	2023-06-04 15:28:39	2023-06-04 15:28:39
591	9eb0d040ef	3	0.79	10	2023-06-04 15:28:56	2023-06-04 15:28:56
592	9eb0d040ef	3	0.79	10	2023-06-04 15:29:16	2023-06-04 15:29:16
593	9eb0d040ef	0	-1.58	10	2023-06-04 15:29:34	2023-06-04 15:29:34
594	9eb0d040ef	2	0.00	10	2023-06-04 15:29:52	2023-06-04 15:29:52
595	9eb0d040ef	1	-0.79	10	2023-06-04 15:30:10	2023-06-04 15:30:10
596	9eb0d040ef	2	0.00	10	2023-06-04 15:30:22	2023-06-04 15:30:22
597	9eb0d040ef	1	-0.79	10	2023-06-04 15:30:34	2023-06-04 15:30:34
598	9eb0d040ef	2	0.00	10	2023-06-04 15:30:46	2023-06-04 15:30:46
599	9eb0d040ef	5	2.37	10	2023-06-04 15:30:57	2023-06-04 15:30:57
600	9eb0d040ef	2	0.00	10	2023-06-04 15:50:57	2023-06-04 15:50:57
601	9eb0d040ef	2	0.00	10	2023-06-04 15:51:10	2023-06-04 15:51:10
602	9eb0d040ef	1	-0.79	10	2023-06-04 15:51:22	2023-06-04 15:51:22
603	9eb0d040ef	3	0.79	10	2023-06-04 15:51:33	2023-06-04 15:51:33
604	9eb0d040ef	1	-0.79	10	2023-06-04 15:51:45	2023-06-04 15:51:45
605	9eb0d040ef	1	-0.79	10	2023-06-04 15:52:03	2023-06-04 15:52:03
606	9eb0d040ef	3	0.79	10	2023-06-04 15:52:16	2023-06-04 15:52:16
607	9eb0d040ef	1	-0.79	10	2023-06-04 15:52:33	2023-06-04 15:52:33
608	9eb0d040ef	2	0.00	10	2023-06-04 15:52:45	2023-06-04 15:52:45
609	9eb0d040ef	2	0.00	10	2023-06-04 15:52:57	2023-06-04 15:52:57
610	9eb0d040ef	2	0.00	10	2023-06-04 15:53:09	2023-06-04 15:53:09
611	9eb0d040ef	2	0.00	10	2023-06-04 15:53:21	2023-06-04 15:53:21
612	9eb0d040ef	2	0.00	10	2023-06-04 15:53:32	2023-06-04 15:53:32
613	9eb0d040ef	1	-0.79	10	2023-06-04 15:53:44	2023-06-04 15:53:44
614	9eb0d040ef	2	0.00	10	2023-06-04 15:53:56	2023-06-04 15:53:56
615	9eb0d040ef	1	-0.79	10	2023-06-04 15:54:07	2023-06-04 15:54:07
616	9eb0d040ef	2	0.00	10	2023-06-04 15:54:21	2023-06-04 15:54:21
617	9eb0d040ef	3	0.79	10	2023-06-04 15:54:32	2023-06-04 15:54:32
618	9eb0d040ef	2	0.00	10	2023-06-04 15:54:43	2023-06-04 15:54:43
619	9eb0d040ef	2	0.00	10	2023-06-04 15:54:55	2023-06-04 15:54:55
620	9eb0d040ef	4	1.58	10	2023-06-04 15:55:06	2023-06-04 15:55:06
621	9eb0d040ef	4	1.58	10	2023-06-04 15:55:18	2023-06-04 15:55:18
622	9eb0d040ef	0	-1.58	10	2023-06-04 15:55:30	2023-06-04 15:55:30
623	9eb0d040ef	1	-0.79	10	2023-06-04 15:55:46	2023-06-04 15:55:46
624	9eb0d040ef	1	-0.79	10	2023-06-04 15:55:57	2023-06-04 15:55:57
625	9eb0d040ef	2	0.00	10	2023-06-04 15:56:08	2023-06-04 15:56:08
