id	userid	hits	z	trials	created_at	updated_at
60	6878a50402	4	-0.63	2	2021-11-20 23:00:53	2021-11-20 23:00:53
61	6878a50402	10	3.16	2	2021-11-20 23:01:08	2021-11-20 23:01:08
62	6878a50402	5	0.00	2	2021-11-20 23:38:10	2021-11-20 23:38:10
63	6878a50402	1	-2.53	2	2021-11-20 23:42:54	2021-11-20 23:42:54
64	6878a50402	2	-1.90	2	2021-11-20 23:43:21	2021-11-20 23:43:21
65	6878a50402	5	0.00	2	2021-11-20 23:43:32	2021-11-20 23:43:32
66	6878a50402	5	0.00	2	2021-11-20 23:43:45	2021-11-20 23:43:45
67	6878a50402	5	0.00	2	2021-11-20 23:43:57	2021-11-20 23:43:57
68	6878a50402	4	-0.63	2	2021-11-20 23:48:57	2021-11-20 23:48:57
69	6878a50402	6	0.63	2	2021-11-20 23:49:32	2021-11-20 23:49:32
70	6878a50402	4	-0.63	2	2021-11-20 23:49:54	2021-11-20 23:49:54
71	6878a50402	7	1.26	2	2021-11-20 23:50:06	2021-11-20 23:50:06
72	6878a50402	5	0.00	2	2021-11-20 23:53:23	2021-11-20 23:53:23
73	6878a50402	6	0.63	2	2021-11-20 23:53:35	2021-11-20 23:53:35
74	37905b9b4f	6	0.63	2	2021-11-21 00:56:14	2021-11-21 00:56:14
75	37905b9b4f	4	-0.63	2	2021-11-21 02:39:44	2021-11-21 02:39:44
76	37905b9b4f	5	0.00	2	2021-11-21 02:41:43	2021-11-21 02:41:43
77	37905b9b4f	3	-1.26	2	2021-11-21 02:53:09	2021-11-21 02:53:09
78	fa4772e25a	5	0.00	2	2021-11-21 13:18:12	2021-11-21 13:18:12
79	fa4772e25a	7	1.26	2	2021-11-21 13:20:05	2021-11-21 13:20:05
80	37905b9b4f	8	1.90	2	2021-11-21 14:32:24	2021-11-21 14:32:24
81	37905b9b4f	7	1.26	2	2021-11-21 15:31:33	2021-11-21 15:31:33
82	37905b9b4f	4	-0.63	2	2021-11-21 19:54:30	2021-11-21 19:54:30
83	37905b9b4f	4	-0.63	2	2021-11-21 20:09:50	2021-11-21 20:09:50
84	37905b9b4f	7	1.26	2	2021-11-21 20:12:48	2021-11-21 20:12:48
85	37905b9b4f	6	0.63	2	2021-11-21 20:15:58	2021-11-21 20:15:58
86	37905b9b4f	5	0.00	2	2021-11-21 20:20:58	2021-11-21 20:20:58
87	37905b9b4f	3	-1.26	2	2021-11-21 20:58:08	2021-11-21 20:58:08
88	38cdd14e4d	3	-1.26	2	2021-11-21 23:03:51	2021-11-21 23:03:51
89	38cdd14e4d	6	0.63	2	2021-11-21 23:04:34	2021-11-21 23:04:34
90	37905b9b4f	5	0.00	2	2021-11-21 23:30:23	2021-11-21 23:30:23
91	37905b9b4f	5	0.00	2	2021-11-21 23:34:53	2021-11-21 23:34:53
92	37905b9b4f	4	-0.63	2	2021-11-21 23:40:03	2021-11-21 23:40:03
93	38cdd14e4d	5	0.00	2	2021-11-21 23:56:30	2021-11-21 23:56:30
94	38cdd14e4d	3	-1.26	2	2021-11-21 23:57:32	2021-11-21 23:57:32
95	38cdd14e4d	5	0.00	2	2021-11-21 23:58:55	2021-11-21 23:58:55
96	38cdd14e4d	5	0.00	2	2021-11-22 00:00:14	2021-11-22 00:00:14
97	37905b9b4f	4	-0.63	2	2021-11-22 00:41:11	2021-11-22 00:41:11
98	37905b9b4f	7	1.26	2	2021-11-22 00:47:19	2021-11-22 00:47:19
99	37905b9b4f	5	0.00	2	2021-11-22 00:54:09	2021-11-22 00:54:09
100	ad4be8b544	4	-0.63	2	2021-11-22 02:00:15	2021-11-22 02:00:15
101	ad4be8b544	5	0.00	2	2021-11-22 02:00:48	2021-11-22 02:00:48
102	37905b9b4f	6	0.63	2	2021-11-22 02:20:24	2021-11-22 02:20:24
103	37905b9b4f	6	0.63	2	2021-11-22 03:00:38	2021-11-22 03:00:38
104	983eb316bb	9	2.53	2	2021-11-22 03:02:47	2021-11-22 03:02:47
105	983eb316bb	6	0.63	2	2021-11-22 03:04:02	2021-11-22 03:04:02
106	983eb316bb	5	0.00	2	2021-11-22 03:17:00	2021-11-22 03:17:00
107	983eb316bb	3	-1.26	2	2021-11-22 03:35:55	2021-11-22 03:35:55
108	983eb316bb	5	0.00	2	2021-11-22 03:38:56	2021-11-22 03:38:56
109	37905b9b4f	5	0.00	2	2021-11-22 17:47:38	2021-11-22 17:47:38
110	37905b9b4f	5	0.00	2	2021-11-22 23:31:41	2021-11-22 23:31:41
111	37905b9b4f	4	-0.63	2	2021-11-22 23:35:24	2021-11-22 23:35:24
112	ad4be8b544	4	-0.63	2	2021-11-22 23:40:03	2021-11-22 23:40:03
113	ad4be8b544	4	-0.63	2	2021-11-22 23:40:19	2021-11-22 23:40:19
114	ad4be8b544	4	-0.63	2	2021-11-22 23:48:53	2021-11-22 23:48:53
115	ad4be8b544	6	0.63	2	2021-11-22 23:49:14	2021-11-22 23:49:14
116	ad4be8b544	3	-1.26	2	2021-11-22 23:49:25	2021-11-22 23:49:25
117	ad4be8b544	3	-1.26	2	2021-11-22 23:49:36	2021-11-22 23:49:36
118	ad4be8b544	5	0.00	2	2021-11-22 23:49:54	2021-11-22 23:49:54
119	37905b9b4f	4	-0.63	2	2021-11-23 02:46:08	2021-11-23 02:46:08
120	fedf6bf331	7	1.26	2	2021-11-23 04:14:14	2021-11-23 04:14:14
121	fedf6bf331	6	0.63	2	2021-11-23 04:16:22	2021-11-23 04:16:22
122	fedf6bf331	7	1.26	2	2021-11-23 04:18:00	2021-11-23 04:18:00
123	37905b9b4f	6	0.63	2	2021-11-23 16:02:54	2021-11-23 16:02:54
124	37905b9b4f	5	0.00	2	2021-11-23 16:06:49	2021-11-23 16:06:49
125	fedf6bf331	5	0.00	2	2021-11-23 17:02:17	2021-11-23 17:02:17
126	fedf6bf331	5	0.00	2	2021-11-23 17:02:49	2021-11-23 17:02:49
127	fedf6bf331	7	1.26	2	2021-11-23 17:03:21	2021-11-23 17:03:21
128	37905b9b4f	5	0.00	2	2021-11-24 00:30:52	2021-11-24 00:30:52
129	fedf6bf331	6	0.63	2	2021-11-24 17:15:14	2021-11-24 17:15:14
130	37905b9b4f	4	-0.63	2	2021-11-25 02:29:53	2021-11-25 02:29:53
131	37905b9b4f	1	-2.53	2	2021-11-25 02:38:06	2021-11-25 02:38:06
132	37905b9b4f	4	-0.63	2	2021-11-25 03:40:57	2021-11-25 03:40:57
133	65ebff3c8b	4	-0.63	2	2021-11-25 06:18:05	2021-11-25 06:18:05
134	65ebff3c8b	2	-1.90	2	2021-11-25 06:18:14	2021-11-25 06:18:14
135	65ebff3c8b	2	-1.90	2	2021-11-25 06:18:34	2021-11-25 06:18:34
136	7b34fdbd72	6	0.63	2	2021-11-25 19:48:19	2021-11-25 19:48:19
137	7b34fdbd72	5	0.00	2	2021-11-25 19:50:09	2021-11-25 19:50:09
138	7b34fdbd72	5	0.00	2	2021-11-25 19:51:31	2021-11-25 19:51:31
139	7b34fdbd72	4	-0.63	2	2021-11-25 19:52:01	2021-11-25 19:52:01
140	7b34fdbd72	5	0.00	2	2021-11-25 19:52:25	2021-11-25 19:52:25
141	fedf6bf331	5	0.00	2	2021-11-26 04:40:11	2021-11-26 04:40:11
142	fedf6bf331	6	0.63	2	2021-11-26 17:06:12	2021-11-26 17:06:12
143	fedf6bf331	6	0.63	2	2021-11-26 18:34:26	2021-11-26 18:34:26
144	fedf6bf331	6	0.63	2	2021-11-26 18:35:26	2021-11-26 18:35:26
145	fedf6bf331	4	-0.63	2	2021-11-26 18:35:49	2021-11-26 18:35:49
146	fedf6bf331	6	0.63	2	2021-11-26 18:36:18	2021-11-26 18:36:18
147	fedf6bf331	4	-0.63	2	2021-11-26 18:36:52	2021-11-26 18:36:52
148	fedf6bf331	3	-1.26	2	2021-11-26 18:37:19	2021-11-26 18:37:19
149	7b34fdbd72	6	0.63	2	2021-11-26 21:41:49	2021-11-26 21:41:49
150	7b34fdbd72	6	0.63	2	2021-11-26 21:42:36	2021-11-26 21:42:36
151	fedf6bf331	3	-1.26	2	2021-11-26 22:26:51	2021-11-26 22:26:51
152	fedf6bf331	5	0.00	2	2021-11-26 22:27:09	2021-11-26 22:27:09
153	fedf6bf331	5	0.00	2	2021-11-26 22:27:34	2021-11-26 22:27:34
154	fedf6bf331	5	0.00	2	2021-11-26 22:28:20	2021-11-26 22:28:20
155	580b351524	6	0.63	2	2021-11-27 01:26:46	2021-11-27 01:26:46
156	fedf6bf331	4	-0.63	2	2021-11-27 01:27:56	2021-11-27 01:27:56
157	fedf6bf331	5	0.00	2	2021-11-27 01:28:26	2021-11-27 01:28:26
158	fedf6bf331	2	-1.90	2	2021-11-27 01:28:42	2021-11-27 01:28:42
159	fedf6bf331	2	-1.90	2	2021-11-27 01:29:08	2021-11-27 01:29:08
160	fedf6bf331	5	0.00	2	2021-11-27 01:31:08	2021-11-27 01:31:08
161	fedf6bf331	8	1.90	2	2021-11-27 01:49:28	2021-11-27 01:49:28
162	fedf6bf331	5	0.00	2	2021-11-27 03:45:42	2021-11-27 03:45:42
163	60f454222c	3	-1.26	2	2021-11-27 04:17:26	2021-11-27 04:17:26
164	60f454222c	4	-0.63	2	2021-11-27 04:17:41	2021-11-27 04:17:41
165	60f454222c	6	0.63	2	2021-11-27 04:17:56	2021-11-27 04:17:56
166	60f454222c	4	-0.63	2	2021-11-27 04:18:11	2021-11-27 04:18:11
167	60f454222c	4	-0.63	2	2021-11-27 04:18:19	2021-11-27 04:18:19
168	60f454222c	5	0.00	2	2021-11-27 04:18:29	2021-11-27 04:18:29
169	60f454222c	8	1.90	2	2021-11-27 04:18:39	2021-11-27 04:18:39
170	60f454222c	6	0.63	2	2021-11-27 04:18:48	2021-11-27 04:18:48
171	60f454222c	7	1.26	2	2021-11-27 04:18:56	2021-11-27 04:18:56
172	60f454222c	3	-1.26	2	2021-11-27 04:19:03	2021-11-27 04:19:03
173	60f454222c	7	1.26	2	2021-11-27 04:19:11	2021-11-27 04:19:11
174	60f454222c	5	0.00	2	2021-11-27 04:19:17	2021-11-27 04:19:17
175	60f454222c	5	0.00	2	2021-11-27 04:19:26	2021-11-27 04:19:26
176	fedf6bf331	2	-1.90	2	2021-11-27 16:10:54	2021-11-27 16:10:54
177	fedf6bf331	5	0.00	2	2021-11-27 16:12:00	2021-11-27 16:12:00
178	fa4772e25a	5	0.00	2	2021-11-27 19:09:34	2021-11-27 19:09:34
179	7c4a2be616	3	-1.26	2	2021-11-27 20:49:00	2021-11-27 20:49:00
180	7c4a2be616	6	0.63	2	2021-11-27 20:51:30	2021-11-27 20:51:30
181	7c4a2be616	4	-0.63	2	2021-11-27 20:51:43	2021-11-27 20:51:43
182	37905b9b4f	4	-0.63	2	2021-11-27 21:03:08	2021-11-27 21:03:08
183	fedf6bf331	6	0.63	2	2021-11-27 22:52:07	2021-11-27 22:52:07
184	fedf6bf331	4	-0.63	2	2021-11-27 23:09:40	2021-11-27 23:09:40
185	fedf6bf331	5	0.00	2	2021-11-27 23:10:09	2021-11-27 23:10:09
186	fedf6bf331	4	-0.63	2	2021-11-27 23:10:51	2021-11-27 23:10:51
187	fedf6bf331	2	-1.90	2	2021-11-27 23:54:35	2021-11-27 23:54:35
188	fedf6bf331	4	-0.63	2	2021-11-27 23:54:52	2021-11-27 23:54:52
189	fedf6bf331	6	0.63	2	2021-11-27 23:55:24	2021-11-27 23:55:24
190	2630fb3723	5	0.00	2	2021-11-28 09:42:47	2021-11-28 09:42:47
191	60f454222c	4	-0.63	2	2021-11-28 22:23:57	2021-11-28 22:23:57
192	60f454222c	3	-1.26	2	2021-11-28 22:24:07	2021-11-28 22:24:07
193	60f454222c	5	0.00	2	2021-11-28 22:24:20	2021-11-28 22:24:20
194	60f454222c	5	0.00	2	2021-11-28 22:24:41	2021-11-28 22:24:41
195	60f454222c	6	0.63	2	2021-11-28 22:24:49	2021-11-28 22:24:49
196	60f454222c	2	-1.90	2	2021-11-28 22:24:57	2021-11-28 22:24:57
197	60f454222c	5	0.00	2	2021-11-28 22:25:10	2021-11-28 22:25:10
198	60f454222c	5	0.00	2	2021-11-28 22:25:21	2021-11-28 22:25:21
199	60f454222c	6	0.63	2	2021-11-28 22:25:31	2021-11-28 22:25:31
200	60f454222c	5	0.00	2	2021-11-28 22:25:41	2021-11-28 22:25:41
201	60f454222c	7	1.26	2	2021-11-28 22:25:52	2021-11-28 22:25:52
202	60f454222c	3	-1.26	2	2021-11-28 22:26:01	2021-11-28 22:26:01
203	60f454222c	4	-0.63	2	2021-11-28 22:26:22	2021-11-28 22:26:22
204	60f454222c	5	0.00	2	2021-11-28 22:26:36	2021-11-28 22:26:36
205	60f454222c	6	0.63	2	2021-11-28 22:26:46	2021-11-28 22:26:46
206	3b0c14770e	5	0.00	2	2021-11-28 22:41:44	2021-11-28 22:41:44
207	3b0c14770e	5	0.00	2	2021-11-28 22:42:11	2021-11-28 22:42:11
208	3b0c14770e	2	-1.90	2	2021-11-28 22:42:44	2021-11-28 22:42:44
209	3b0c14770e	3	-1.26	2	2021-11-28 22:43:31	2021-11-28 22:43:31
210	fedf6bf331	6	0.63	2	2021-11-28 23:06:32	2021-11-28 23:06:32
211	fa4772e25a	5	0.00	2	2021-11-28 23:23:40	2021-11-28 23:23:40
212	444bcbd1f6	7	1.26	2	2021-11-29 12:07:02	2021-11-29 12:07:02
213	444bcbd1f6	4	-0.63	2	2021-11-29 12:07:32	2021-11-29 12:07:32
214	444bcbd1f6	5	0.00	2	2021-11-29 12:07:51	2021-11-29 12:07:51
215	444bcbd1f6	8	1.90	2	2021-11-29 12:08:30	2021-11-29 12:08:30
216	fedf6bf331	7	1.26	2	2021-11-29 15:07:55	2021-11-29 15:07:55
217	fedf6bf331	5	0.00	2	2021-11-29 15:08:57	2021-11-29 15:08:57
218	3b0c14770e	7	1.26	2	2021-11-29 18:01:53	2021-11-29 18:01:53
219	3b0c14770e	7	1.26	2	2021-11-29 18:06:01	2021-11-29 18:06:01
220	60f454222c	5	0.00	2	2021-11-29 21:00:29	2021-11-29 21:00:29
221	60f454222c	6	0.63	2	2021-11-29 21:00:53	2021-11-29 21:00:53
222	60f454222c	4	-0.63	2	2021-11-29 21:01:09	2021-11-29 21:01:09
223	60f454222c	6	0.63	2	2021-11-29 22:53:53	2021-11-29 22:53:53
224	60f454222c	9	2.53	2	2021-11-29 22:54:02	2021-11-29 22:54:02
225	60f454222c	6	0.63	2	2021-11-29 22:54:11	2021-11-29 22:54:11
226	fedf6bf331	6	0.63	2	2021-11-30 03:09:23	2021-11-30 03:09:23
227	fedf6bf331	5	0.00	2	2021-11-30 03:09:40	2021-11-30 03:09:40
228	fedf6bf331	4	-0.63	2	2021-11-30 03:10:02	2021-11-30 03:10:02
229	fedf6bf331	5	0.00	2	2021-11-30 03:10:18	2021-11-30 03:10:18
230	2630fb3723	6	0.63	2	2021-11-30 09:59:33	2021-11-30 09:59:33
231	85671ecf10	4	-0.63	2	2021-11-30 11:45:09	2021-11-30 11:45:09
232	85671ecf10	4	-0.63	2	2021-11-30 11:45:42	2021-11-30 11:45:42
233	85671ecf10	4	-0.63	2	2021-11-30 11:46:41	2021-11-30 11:46:41
234	85671ecf10	4	-0.63	2	2021-11-30 11:47:16	2021-11-30 11:47:16
235	85671ecf10	4	-0.63	2	2021-11-30 11:47:36	2021-11-30 11:47:36
236	85671ecf10	7	1.26	2	2021-11-30 11:47:55	2021-11-30 11:47:55
237	85671ecf10	4	-0.63	2	2021-11-30 11:48:51	2021-11-30 11:48:51
238	85671ecf10	5	0.00	2	2021-11-30 11:49:19	2021-11-30 11:49:19
239	85671ecf10	3	-1.26	2	2021-11-30 11:49:58	2021-11-30 11:49:58
240	85671ecf10	6	0.63	2	2021-11-30 11:50:16	2021-11-30 11:50:16
241	85671ecf10	6	0.63	2	2021-11-30 11:50:48	2021-11-30 11:50:48
242	fedf6bf331	3	-1.26	2	2021-11-30 15:09:13	2021-11-30 15:09:13
243	fedf6bf331	2	-1.90	2	2021-11-30 15:09:26	2021-11-30 15:09:26
244	7b34fdbd72	6	0.63	2	2021-11-30 17:23:19	2021-11-30 17:23:19
245	6d771e7b10	6	0.63	2	2021-11-30 21:25:02	2021-11-30 21:25:02
246	38cdd14e4d	4	-0.63	2	2021-12-01 03:31:27	2021-12-01 03:31:27
247	38cdd14e4d	5	0.00	2	2021-12-01 03:32:14	2021-12-01 03:32:14
248	0657038008	6	0.63	2	2021-12-01 03:39:51	2021-12-01 03:39:51
249	0657038008	5	0.00	2	2021-12-01 03:40:57	2021-12-01 03:40:57
250	42af6b4f9b	4	-0.63	2	2021-12-01 03:41:05	2021-12-01 03:41:05
251	0657038008	8	1.90	2	2021-12-01 03:41:32	2021-12-01 03:41:32
252	0657038008	5	0.00	2	2021-12-01 03:42:15	2021-12-01 03:42:15
253	0657038008	6	0.63	2	2021-12-01 03:47:26	2021-12-01 03:47:26
254	f118794d3f	6	0.63	2	2021-12-01 10:31:27	2021-12-01 10:31:27
255	f118794d3f	6	0.63	2	2021-12-01 10:31:42	2021-12-01 10:31:42
256	f118794d3f	5	0.00	2	2021-12-01 10:32:01	2021-12-01 10:32:01
257	f118794d3f	7	1.26	2	2021-12-01 10:32:22	2021-12-01 10:32:22
258	f118794d3f	5	0.00	2	2021-12-01 10:32:39	2021-12-01 10:32:39
259	60f454222c	1	-2.53	2	2021-12-01 10:59:25	2021-12-01 10:59:25
260	60f454222c	5	0.00	2	2021-12-01 10:59:37	2021-12-01 10:59:37
261	60f454222c	4	-0.63	2	2021-12-01 11:00:07	2021-12-01 11:00:07
262	60f454222c	6	0.63	2	2021-12-01 11:00:19	2021-12-01 11:00:19
263	60f454222c	7	1.26	2	2021-12-01 11:00:32	2021-12-01 11:00:32
264	60f454222c	6	0.63	2	2021-12-01 11:00:44	2021-12-01 11:00:44
265	60f454222c	6	0.63	2	2021-12-01 11:00:55	2021-12-01 11:00:55
266	24bed14a3c	5	0.00	2	2021-12-01 12:42:58	2021-12-01 12:42:58
267	24bed14a3c	5	0.00	2	2021-12-01 12:53:55	2021-12-01 12:53:55
268	24bed14a3c	3	-1.26	2	2021-12-01 12:54:59	2021-12-01 12:54:59
269	dfb3f1d52a	5	0.00	2	2021-12-01 14:40:44	2021-12-01 14:40:44
270	fedf6bf331	4	-0.63	2	2021-12-01 17:17:35	2021-12-01 17:17:35
271	fedf6bf331	5	0.00	2	2021-12-01 17:17:52	2021-12-01 17:17:52
272	fedf6bf331	5	0.00	2	2021-12-01 17:18:09	2021-12-01 17:18:09
273	fedf6bf331	4	-0.63	2	2021-12-01 17:18:26	2021-12-01 17:18:26
274	fedf6bf331	3	-1.26	2	2021-12-01 17:18:38	2021-12-01 17:18:38
275	fedf6bf331	5	0.00	2	2021-12-01 17:19:28	2021-12-01 17:19:28
276	fedf6bf331	3	-1.26	2	2021-12-01 18:50:23	2021-12-01 18:50:23
277	fedf6bf331	4	-0.63	2	2021-12-01 18:50:45	2021-12-01 18:50:45
278	fedf6bf331	8	1.90	2	2021-12-01 18:51:02	2021-12-01 18:51:02
279	fedf6bf331	5	0.00	2	2021-12-01 18:51:34	2021-12-01 18:51:34
280	fedf6bf331	1	-2.53	2	2021-12-01 18:51:42	2021-12-01 18:51:42
281	65ebff3c8b	8	1.90	2	2021-12-01 20:08:56	2021-12-01 20:08:56
282	fedf6bf331	3	-1.26	2	2021-12-01 20:35:54	2021-12-01 20:35:54
283	fedf6bf331	4	-0.63	2	2021-12-01 20:36:08	2021-12-01 20:36:08
284	24bed14a3c	6	0.63	2	2021-12-02 00:39:08	2021-12-02 00:39:08
285	24bed14a3c	5	0.00	2	2021-12-02 00:39:31	2021-12-02 00:39:31
286	24bed14a3c	8	1.90	2	2021-12-02 00:42:30	2021-12-02 00:42:30
287	24bed14a3c	5	0.00	2	2021-12-02 00:43:10	2021-12-02 00:43:10
288	24bed14a3c	6	0.63	2	2021-12-02 00:48:49	2021-12-02 00:48:49
289	24bed14a3c	5	0.00	2	2021-12-02 00:54:17	2021-12-02 00:54:17
290	24bed14a3c	5	0.00	2	2021-12-02 00:55:29	2021-12-02 00:55:29
291	24bed14a3c	3	-1.26	2	2021-12-02 00:56:20	2021-12-02 00:56:20
292	24bed14a3c	7	1.26	2	2021-12-02 00:57:14	2021-12-02 00:57:14
293	24bed14a3c	2	-1.90	2	2021-12-02 00:57:59	2021-12-02 00:57:59
294	24bed14a3c	4	-0.63	2	2021-12-02 00:58:35	2021-12-02 00:58:35
295	24bed14a3c	2	-1.90	2	2021-12-02 00:59:43	2021-12-02 00:59:43
296	24bed14a3c	6	0.63	2	2021-12-02 03:51:19	2021-12-02 03:51:19
297	fedf6bf331	5	0.00	2	2021-12-02 05:51:21	2021-12-02 05:51:21
298	fedf6bf331	6	0.63	2	2021-12-02 05:51:46	2021-12-02 05:51:46
299	85671ecf10	3	-1.26	2	2021-12-02 13:00:26	2021-12-02 13:00:26
300	85671ecf10	4	-0.63	2	2021-12-02 13:00:48	2021-12-02 13:00:48
301	85671ecf10	2	-1.90	2	2021-12-02 13:01:10	2021-12-02 13:01:10
302	85671ecf10	4	-0.63	2	2021-12-02 13:01:26	2021-12-02 13:01:26
303	85671ecf10	6	0.63	2	2021-12-02 13:01:43	2021-12-02 13:01:43
304	85671ecf10	4	-0.63	2	2021-12-02 13:02:15	2021-12-02 13:02:15
305	85671ecf10	4	-0.63	2	2021-12-02 13:02:27	2021-12-02 13:02:27
306	85671ecf10	5	0.00	2	2021-12-02 13:02:43	2021-12-02 13:02:43
307	85671ecf10	4	-0.63	2	2021-12-02 13:02:59	2021-12-02 13:02:59
308	85671ecf10	6	0.63	2	2021-12-02 13:03:15	2021-12-02 13:03:15
309	85671ecf10	5	0.00	2	2021-12-02 13:03:43	2021-12-02 13:03:43
310	85671ecf10	4	-0.63	2	2021-12-02 13:03:57	2021-12-02 13:03:57
311	85671ecf10	5	0.00	2	2021-12-02 13:04:16	2021-12-02 13:04:16
312	85671ecf10	5	0.00	2	2021-12-02 13:04:33	2021-12-02 13:04:33
313	85671ecf10	1	-2.53	2	2021-12-02 13:05:11	2021-12-02 13:05:11
314	85671ecf10	4	-0.63	2	2021-12-02 13:05:22	2021-12-02 13:05:22
315	85671ecf10	2	-1.90	2	2021-12-02 13:06:30	2021-12-02 13:06:30
316	24bed14a3c	8	1.90	2	2021-12-02 14:56:39	2021-12-02 14:56:39
317	24bed14a3c	5	0.00	2	2021-12-02 14:57:40	2021-12-02 14:57:40
318	24bed14a3c	4	-0.63	2	2021-12-02 14:58:31	2021-12-02 14:58:31
