id	userid	score	bubble_attention_mean	bubble_attention_std	bubble_baseline_mean	bubble_baseline_std	z	trials	created_at	updated_at
22	551ffb1b22	-0.18	0.13584961503419	0.96501584997394	0.34454881291575	1.1682028367242	0.22	1	2023-05-13 16:05:40	2023-05-13 16:05:40
23	891172471b	-0.88	-0.5536714003419	1.4225697258223	0.22913212866217	0.88605280475775	-1.45	1	2023-05-13 20:37:12	2023-05-13 20:37:12
24	0784015328	-0.10	-0.039680240605549	1.025591519034	0.045654597627136	0.87658959709565	0.85	1	2023-05-13 20:52:24	2023-05-13 20:52:24
25	0784015328	-0.58	-0.10961385413084	1.0868431426998	0.42680756011692	0.9181400861406	-1.07	1	2023-05-13 20:53:33	2023-05-13 20:53:33
26	0784015328	-0.81	-0.63566423118666	1.3958457289768	-0.12410447597778	0.62846322158858	-0.86	1	2023-05-13 20:54:27	2023-05-13 20:54:27
27	eb1f2db343	-0.06	0.19978315948086	0.88426891082095	0.26167489953137	0.95249280265694	1.04	1	2023-05-14 00:52:38	2023-05-14 00:52:38
28	551ffb1b22	0.45	0.25057721953387	0.88773433495323	-0.16175294489372	0.92502930934804	-0.81	1	2023-05-14 14:30:12	2023-05-14 14:30:12
29	fff8c30e58	0.08	-0.061699505954592	0.99728009977256	-0.11905588353672	0.74111283996859	1.06	1	2023-05-14 15:39:13	2023-05-14 15:39:13
30	52946e67cb	-0.12	0.039620349167589	1.0906937542136	0.13528251212406	0.80133581506227	0.77	1	2023-05-14 16:11:10	2023-05-14 16:11:10
31	52946e67cb	-0.64	-0.12485618302138	0.7399666140078	0.37476702950971	0.78568053104908	-1.45	1	2023-05-14 16:49:04	2023-05-14 16:49:04
32	52946e67cb	0.21	-0.21519096011337	1.0898163603625	-0.38185520761449	0.79995081175729	0.32	1	2023-05-14 16:49:47	2023-05-14 16:49:47
33	52946e67cb	0.20	0.38900493349274	1.0020862830513	0.23196133747931	0.79654366901018	0.32	1	2023-05-14 17:44:41	2023-05-14 17:44:41
34	52946e67cb	-0.09	-0.23090566788996	0.60543517061571	-0.14875768547998	0.87473763932667	0.71	1	2023-05-14 17:45:42	2023-05-14 17:45:42
35	52946e67cb	-0.49	-0.66431442502675	0.72589190046169	-0.32207528959437	0.70461348757283	-0.89	1	2023-05-14 17:46:45	2023-05-14 17:46:45
36	52946e67cb	-0.03	-0.22585987602465	0.88521089807339	-0.20443040254862	0.7002302682568	1.56	1	2023-05-14 17:47:55	2023-05-14 17:47:55
37	52946e67cb	0.11	0.39557028865047	0.95523288923436	0.30606397677165	0.84176492403428	0.77	1	2023-05-14 17:48:45	2023-05-14 17:48:45
38	52946e67cb	-0.05	-0.20051546444774	1.190834524584	-0.14222723850252	1.1166902276315	1.21	1	2023-05-14 17:50:03	2023-05-14 17:50:03
39	52946e67cb	0.15	0.24539816022265	0.86423505594186	0.12791129979514	0.77753089311659	0.49	1	2023-05-14 17:51:14	2023-05-14 17:51:14
40	c747db03a2	-0.31	-0.34151249812161	0.86386648867767	-0.034827669730906	0.97706659492612	-0.37	1	2023-05-14 20:35:51	2023-05-14 20:35:51
41	52946e67cb	0.10	-0.20932062304848	1.2132640974228	-0.29972811485602	0.92466076098788	0.89	1	2023-05-15 08:09:03	2023-05-15 08:09:03
42	95842a1959	0.02	0.1469804193985	0.84812615798044	0.12877335614451	0.99836157141085	1.71	1	2023-05-15 20:10:26	2023-05-15 20:10:26
43	891172471b	-0.26	-0.11030683958172	0.99623353585479	0.23662619226486	1.3555164111181	-0.21	1	2023-05-15 23:58:01	2023-05-15 23:58:01
44	891172471b	0.12	0.14001103184329	0.95022424998598	0.018211366350174	1.0367871540082	0.62	1	2023-05-15 23:59:00	2023-05-15 23:59:00
45	891172471b	-0.17	-0.27842433818899	1.0231870518241	-0.11294452678073	0.98062379952575	0.37	1	2023-05-15 23:59:41	2023-05-15 23:59:41
46	891172471b	0.40	0.011797396328759	0.95191466180304	-0.29472264812616	0.77244699062923	-0.45	1	2023-05-16 00:00:34	2023-05-16 00:00:34
47	891172471b	-0.77	-0.58096320391655	1.2689816813839	0.13764701684031	0.93045376904602	-1.41	1	2023-05-16 00:01:16	2023-05-16 00:01:16
48	551ffb1b22	0.33	0.24977352821555	1.110916414701	-0.25568698071105	1.5507650878812	-0.53	1	2023-05-16 12:41:40	2023-05-16 12:41:40
49	52946e67cb	0.09	-0.16213771066761	0.93104772033406	-0.25239850474816	0.95670736346286	0.80	1	2023-05-16 14:41:00	2023-05-16 14:41:00
50	52946e67cb	0.14	0.18915449027278	0.85609136945497	0.029072858940226	1.1807530494582	0.42	1	2023-05-16 14:41:45	2023-05-16 14:41:45
51	52946e67cb	-0.38	-0.17117976499248	1.2639780390607	0.24290184622741	1.0876140494301	-0.44	1	2023-05-16 14:42:39	2023-05-16 14:42:39
52	52946e67cb	-0.27	0.16674035359518	0.78832722219753	0.42109947248142	0.94970385614508	-0.21	1	2023-05-16 14:43:41	2023-05-16 14:43:41
53	52946e67cb	0.74	0.55632246372474	1.2746850231763	-0.03937866683652	0.80188496208565	-1.15	1	2023-05-16 14:44:41	2023-05-16 14:44:41
54	fff8c30e58	0.75	0.49702227712015	1.2264117664989	-0.12118409912678	0.82055595432296	-1.25	1	2023-05-16 14:44:45	2023-05-16 14:44:45
55	fff8c30e58	0.03	0.11157983074179	1.0522371325102	0.071865079147859	1.3253292640796	1.45	1	2023-05-16 14:45:20	2023-05-16 14:45:20
56	52946e67cb	0.34	0.21658167013771	0.67485173467841	-0.13028473026759	1.0306544174349	-0.61	1	2023-05-16 14:45:38	2023-05-16 14:45:38
57	52946e67cb	0.00	-0.087631194318555	1.3486096655993	-0.084906654768118	1.2075838594397	2.59	1	2023-05-16 14:46:25	2023-05-16 14:46:25
58	52946e67cb	-0.10	-0.31667144944268	0.97274379367949	-0.18732502632711	1.245908393303	0.66	1	2023-05-16 14:47:25	2023-05-16 14:47:25
59	52946e67cb	-0.03	-0.22353096693872	0.96386948271511	-0.20272313245748	0.79002932421795	1.62	1	2023-05-16 14:48:09	2023-05-16 14:48:09
60	52946e67cb	0.69	0.70461556116646	0.9915505665859	0.073740971260675	0.91078702368259	-1.47	1	2023-05-16 14:49:19	2023-05-16 14:49:19
61	52946e67cb	-0.29	-0.34106699510356	1.0330248568427	0.0014374938826358	1.1850764474755	-0.28	1	2023-05-16 14:50:16	2023-05-16 14:50:16
62	52946e67cb	-0.32	-0.31160253659899	1.0556711372891	0.044472846916391	1.1228372536237	-0.35	1	2023-05-16 14:51:10	2023-05-16 14:51:10
63	52946e67cb	0.14	0.10070875446118	0.80121547418663	-0.077180073977363	1.2628736915522	0.35	1	2023-05-16 14:52:03	2023-05-16 14:52:03
64	52946e67cb	0.72	0.37002859830689	1.1948442555852	-0.47394861062962	1.167614218367	-1.62	1	2023-05-16 14:52:48	2023-05-16 14:52:48
65	52946e67cb	0.29	-0.024943113175496	0.60229663648637	-0.39466216812582	1.2920043582398	-0.49	1	2023-05-16 14:53:37	2023-05-16 14:53:37
66	52946e67cb	-0.30	-0.27365023409249	1.0546858906944	-0.0033484722873547	0.89006071013661	-0.15	1	2023-05-16 14:54:40	2023-05-16 14:54:40
67	52946e67cb	-0.19	-0.21923286916366	0.70365240271064	-0.025341010831601	1.0379427595906	0.10	1	2023-05-16 14:55:23	2023-05-16 14:55:23
68	52946e67cb	0.11	0.18633457158982	1.250176447439	0.080578558507355	0.92321570909599	0.80	1	2023-05-16 14:56:32	2023-05-16 14:56:32
69	52946e67cb	-0.15	0.25123334007875	0.94391246735502	0.42452950196751	1.1816206500975	0.39	1	2023-05-16 14:57:12	2023-05-16 14:57:12
70	dc8b1e36ff	0.20	0.31364031084259	0.87198437423993	0.14413485074769	0.8589091382338	0.21	1	2023-05-16 17:46:41	2023-05-16 17:46:41
71	283f666c49	-0.55	-0.2200900551835	1.2412526305259	0.23336651989313	0.81720356459174	-0.73	1	2023-05-16 19:58:33	2023-05-16 19:58:33
72	22b0d21533	0.11	0.0321405725262	1.0739011192811	-0.10785967685823	1.2797081576613	0.64	1	2023-05-16 23:22:16	2023-05-16 23:22:16
73	00d06796e4	0.41	0.058506750423319	1.1435231376193	-0.27202157082254	0.79822690320118	-0.38	1	2023-05-17 03:06:00	2023-05-17 03:06:00
74	52946e67cb	-0.33	0.11366463781278	0.90613722737938	0.42904634247299	0.96943257302388	-0.39	1	2023-05-17 10:16:52	2023-05-17 10:16:52
75	52946e67cb	-0.57	-0.28567384834942	0.56278133479881	0.23262003121522	0.90477058772352	-1.53	1	2023-05-17 10:17:31	2023-05-17 10:17:31
76	52946e67cb	0.39	0.30236565907722	0.65570451334842	-0.069206062603208	0.95443379584765	-0.80	1	2023-05-17 10:18:18	2023-05-17 10:18:18
77	52946e67cb	-0.03	-0.13495379411604	0.89632524878902	-0.10382951033796	0.96882662352683	1.44	1	2023-05-17 10:19:10	2023-05-17 10:19:10
78	52946e67cb	0.55	0.10537284491843	1.0279075977569	-0.43870314310557	0.99044182948733	-1.09	1	2023-05-17 10:20:28	2023-05-17 10:20:28
79	52946e67cb	-0.43	-0.34460115105971	0.90997388144472	0.1296797575541	1.1138892846261	-0.85	1	2023-05-17 10:21:36	2023-05-17 10:21:36
80	52946e67cb	-0.01	-0.059122374227958	0.8956903649503	-0.052905186051941	1.104801674647	2.20	1	2023-05-17 10:22:40	2023-05-17 10:22:40
81	52946e67cb	-0.18	0.07631391936985	0.87256301583154	0.29433902232197	1.1870828720602	0.15	1	2023-05-17 10:23:29	2023-05-17 10:23:29
82	52946e67cb	0.15	0.030433982276522	0.90648993562028	-0.1533867085078	1.232265261067	0.34	1	2023-05-17 10:24:30	2023-05-17 10:24:30
83	52946e67cb	0.42	0.23291115611488	1.0476856755641	-0.24766388996907	1.1324244662167	-0.76	1	2023-05-17 10:25:34	2023-05-17 10:25:34
84	52946e67cb	0.39	0.39851338397125	0.99039400597359	0.043884067908724	0.91241078335424	-0.52	1	2023-05-17 10:26:30	2023-05-17 10:26:30
85	52946e67cb	-0.09	0.080408708099468	0.74768232009268	0.13969270446685	0.63184236296344	0.88	1	2023-05-17 10:28:19	2023-05-17 10:28:19
86	52946e67cb	0.15	0.227043559837	1.2673517217911	0.062814530759853	1.1282612180505	0.53	1	2023-05-17 10:29:29	2023-05-17 10:29:29
87	52946e67cb	-0.32	-0.22024902438388	0.89494037851946	0.15532603554775	1.1557163876409	-0.49	1	2023-05-17 10:30:55	2023-05-17 10:30:55
88	52946e67cb	-0.57	-0.22449167514649	1.1007703734432	0.36664375364071	1.0372694784152	-1.13	1	2023-05-17 10:31:50	2023-05-17 10:31:50
89	52946e67cb	0.68	0.18265529285301	0.91870759044199	-0.34035799961954	0.77317967510163	-1.33	1	2023-05-17 10:32:45	2023-05-17 10:32:45
90	52946e67cb	1.01	0.42761556286135	1.0192100212923	-0.25572244518294	0.67642460770272	-1.85	1	2023-05-17 10:34:10	2023-05-17 10:34:10
91	52946e67cb	-0.55	-0.09914683411288	0.8501597789211	0.27660738953222	0.68407363441216	-0.92	1	2023-05-17 10:35:18	2023-05-17 10:35:18
92	52946e67cb	-0.53	-0.32249757374381	0.87525711327005	0.12776348663373	0.84607736767972	-1.04	1	2023-05-17 10:36:15	2023-05-17 10:36:15
93	52946e67cb	0.35	0.4176597295302	1.044387487285	0.02752908729073	1.1125014449754	-0.48	1	2023-05-17 10:37:20	2023-05-17 10:37:20
94	283f666c49	0.55	0.45025562695639	1.1239481014126	-0.10235048275843	1.0104098542497	-1.02	1	2023-05-17 20:50:14	2023-05-17 20:50:14
95	cfa64fd443	-0.17	-0.12521308152709	0.80074523711896	0.032873859233773	0.92277879129554	0.28	1	2023-05-17 21:28:10	2023-05-17 21:28:10
96	cfa64fd443	0.10	-0.031325868751733	0.89642826834544	-0.16232380655158	1.3181340960389	0.66	1	2023-05-17 21:40:52	2023-05-17 21:40:52
97	cfa64fd443	0.30	0.053948828377019	1.3566713066553	-0.22970325506584	0.95553463422932	0.00	1	2023-05-17 21:41:32	2023-05-17 21:41:32
98	cfa64fd443	-0.86	-0.4441862638818	0.94143716317073	0.44878848919644	1.0417118219554	-2.13	1	2023-05-17 21:42:15	2023-05-17 21:42:15
99	cfa64fd443	-0.26	-0.092628957873229	1.0729296414824	0.14695103065887	0.91406061057063	0.00	1	2023-05-17 21:42:54	2023-05-17 21:42:54
100	00d06796e4	-0.82	-0.37616340993467	1.1048595665318	0.26583141240465	0.78687428089278	-1.48	1	2023-05-17 22:15:07	2023-05-17 22:15:07
101	1ef651d180	0.13	0.30328945303332	0.95508576536692	0.17510053219462	0.95751084065215	0.54	1	2023-05-17 22:18:23	2023-05-17 22:18:23
102	2e46b02c1c	0.02	0.053443319584158	1.1126903036382	0.030681631461605	1.1971382682526	1.71	1	2023-05-18 02:29:21	2023-05-18 02:29:21
103	52946e67cb	-0.02	0.068815565417377	1.0103156507266	0.087150607016198	1.17962188735	1.78	1	2023-05-18 10:37:43	2023-05-18 10:37:43
104	52946e67cb	0.57	0.35461391024312	1.3566840907181	-0.056420659498633	0.71884617483627	-0.54	1	2023-05-18 10:39:35	2023-05-18 10:39:35
105	52946e67cb	-0.33	-0.54634201007812	0.86216474141636	-0.26794894232548	0.83492372819922	-0.36	1	2023-05-18 10:41:02	2023-05-18 10:41:02
106	9d88252a16	-0.20	-0.01149286921571	1.043432028622	0.16198151078572	0.86491721725372	0.29	1	2023-05-18 11:37:23	2023-05-18 11:37:23
107	551ffb1b22	-0.23	-0.0052840791904158	1.0891195624644	0.25634333983625	1.1231022702577	0.02	1	2023-05-18 12:54:35	2023-05-18 12:54:35
108	a38c0cc8ce	-0.22	-0.32857199636407	0.91327199486115	-0.049774838512442	1.2427670935407	-0.06	1	2023-05-18 13:14:38	2023-05-18 13:14:38
109	1ef651d180	0.54	0.33333854694177	0.70865599968238	-0.32471202845784	1.2129343164428	-1.45	1	2023-05-18 19:24:46	2023-05-18 19:24:46
110	70060b0cc2	0.34	0.055888438268579	0.83856803999475	-0.28497542654721	0.99715316710105	-0.51	1	2023-05-18 19:26:25	2023-05-18 19:26:25
111	70060b0cc2	-0.12	0.05107704983902	0.92361271488524	0.15214199867175	0.87108713366426	0.68	1	2023-05-18 19:27:25	2023-05-18 19:27:25
